TIME,GEO,UNIT,INDX,COICOP,Value,Flag and Footnotes
2008M06,France,Percentage change m/m-12,Harmonised index of consumer prices,"Coffee, tea and cocoa",2.3,
2008M06,France,Percentage change m/m-12,Harmonised index of consumer prices,Fruit and vegetables juices ,4.2,
2008M06,France,Percentage change m/m-12,Harmonised index of consumer prices,Wine from grapes,4.5,
2008M06,France,Percentage change m/m-12,Harmonised index of consumer prices,Beer,3.1,
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Food,12.2,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Bread and cereals,13.2,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Bread,17.2,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Meat,8.3,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Beef and veal,2.3,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Pork,10.4,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Lamb and goat,7.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Poultry,21.1,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Fish and seafood,:,
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,"Milk, cheese and eggs",21.4,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Fresh whole milk ,23.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Yoghurt,23.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Cheese and curd,23.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Eggs,2.8,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Oils and fats,65.8,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Butter,24.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Olive oil,:,
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Other edible oils,65.8,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Fruit,14.4,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Vegetables,7.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Potatoes,-32.7,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Sugar,-9.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,"Coffee, tea and cocoa",:,
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Fruit and vegetables juices ,14.2,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Wine from grapes,14.6,e
2008M06,France,Percentage change m/m-12,Agricultural commodity price index,Beer,2,e
2008M06,France,Percentage change m/m-12,Import price index,Food,8.5,
2008M06,France,Percentage change m/m-12,Import price index,Bread and cereals,20.5,
2008M06,France,Percentage change m/m-12,Import price index,Bread,63.8,
2008M06,France,Percentage change m/m-12,Import price index,Meat,8.4,
2008M06,France,Percentage change m/m-12,Import price index,Beef and veal,9.1,
2008M06,France,Percentage change m/m-12,Import price index,Pork,13.8,
2008M06,France,Percentage change m/m-12,Import price index,Lamb and goat,12.6,
2008M06,France,Percentage change m/m-12,Import price index,Poultry,7,
2008M06,France,Percentage change m/m-12,Import price index,Fish and seafood,-0.5,
2008M06,France,Percentage change m/m-12,Import price index,"Milk, cheese and eggs",7.2,
2008M06,France,Percentage change m/m-12,Import price index,Fresh whole milk ,17,
2008M06,France,Percentage change m/m-12,Import price index,Yoghurt,7.7,
2008M06,France,Percentage change m/m-12,Import price index,Cheese and curd,12.9,
2008M06,France,Percentage change m/m-12,Import price index,Eggs,9.9,
2008M06,France,Percentage change m/m-12,Import price index,Oils and fats,22.2,
2008M06,France,Percentage change m/m-12,Import price index,Butter,3.3,
2008M06,France,Percentage change m/m-12,Import price index,Olive oil,-1.7,
2008M06,France,Percentage change m/m-12,Import price index,Other edible oils,18,
2008M06,France,Percentage change m/m-12,Import price index,Fruit,9.6,
2008M06,France,Percentage change m/m-12,Import price index,Vegetables,4.8,
2008M06,France,Percentage change m/m-12,Import price index,Potatoes,5.4,
2008M06,France,Percentage change m/m-12,Import price index,Sugar,0.3,
2008M06,France,Percentage change m/m-12,Import price index,"Coffee, tea and cocoa",8.4,
2008M06,France,Percentage change m/m-12,Import price index,Fruit and vegetables juices ,1.9,
2008M06,France,Percentage change m/m-12,Import price index,Wine from grapes,-1,
2008M06,France,Percentage change m/m-12,Import price index,Beer,15.1,
2008M07,France,"Index, 2015=100",Producer price index,Food,105.5,
2008M07,France,"Index, 2015=100",Producer price index,Bread and cereals,111.9,
2008M07,France,"Index, 2015=100",Producer price index,Bread,97.3,
2008M07,France,"Index, 2015=100",Producer price index,Meat,103.5,
2008M07,France,"Index, 2015=100",Producer price index,Beef and veal,:,
2008M07,France,"Index, 2015=100",Producer price index,Pork,:,
2008M07,France,"Index, 2015=100",Producer price index,Lamb and goat,:,
2008M07,France,"Index, 2015=100",Producer price index,Poultry,98.5,
2008M07,France,"Index, 2015=100",Producer price index,Fish and seafood,142.3,
2008M07,France,"Index, 2015=100",Producer price index,"Milk, cheese and eggs",:,
2008M07,France,"Index, 2015=100",Producer price index,Fresh whole milk ,:,
2008M07,France,"Index, 2015=100",Producer price index,Yoghurt,:,
2008M07,France,"Index, 2015=100",Producer price index,Cheese and curd,:,
2008M07,France,"Index, 2015=100",Producer price index,Eggs,:,
2008M07,France,"Index, 2015=100",Producer price index,Oils and fats,118.7,
2008M07,France,"Index, 2015=100",Producer price index,Butter,:,
2008M07,France,"Index, 2015=100",Producer price index,Olive oil,:,
2008M07,France,"Index, 2015=100",Producer price index,Other edible oils,123.9,
2008M07,France,"Index, 2015=100",Producer price index,Fruit,:,
2008M07,France,"Index, 2015=100",Producer price index,Vegetables,:,
2008M07,France,"Index, 2015=100",Producer price index,Potatoes,:,
2008M07,France,"Index, 2015=100",Producer price index,Sugar,153.1,
2008M07,France,"Index, 2015=100",Producer price index,"Coffee, tea and cocoa",84.3,
2008M07,France,"Index, 2015=100",Producer price index,Fruit and vegetables juices ,113.2,
2008M07,France,"Index, 2015=100",Producer price index,Wine from grapes,83.4,
2008M07,France,"Index, 2015=100",Producer price index,Beer,86.5,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Food,95.03,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Bread and cereals,95.76,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Bread,93.09,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Meat,89.6,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Beef and veal,86.36,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Pork,88.21,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Lamb and goat,85,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Poultry,87.32,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Fish and seafood,90.85,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,"Milk, cheese and eggs",100.73,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Fresh whole milk ,95.71,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Yoghurt,105.46,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Cheese and curd,99.76,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Eggs,99.41,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Oils and fats,97.13,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Butter,100.24,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Olive oil,96.54,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Other edible oils,96.14,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit,104.92,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Vegetables,89.69,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Potatoes,:,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Sugar,109.48,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,"Coffee, tea and cocoa",90.03,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit and vegetables juices ,91.82,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Wine from grapes,86.01,
2008M07,France,"Index, 2015=100",Harmonised index of consumer prices,Beer,85.51,
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Food,97.9,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Bread and cereals,113.8,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Bread,112.4,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Meat,95.3,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Beef and veal,86.4,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Pork,113.8,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Lamb and goat,81.5,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Poultry,100.8,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Fish and seafood,:,
2008M07,France,"Index, 2015=100",Agricultural commodity price index,"Milk, cheese and eggs",109,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Fresh whole milk ,112.2,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Yoghurt,112.2,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Cheese and curd,112.2,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Eggs,82.9,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Oils and fats,115.1,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Butter,114.1,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Olive oil,:,
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Other edible oils,115.1,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Fruit,107.8,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Vegetables,101.7,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Potatoes,80.1,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Sugar,90,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,"Coffee, tea and cocoa",:,
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Fruit and vegetables juices ,109.5,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Wine from grapes,77.9,e
2008M07,France,"Index, 2015=100",Agricultural commodity price index,Beer,118.2,e
2008M07,France,"Index, 2015=100",Import price index,Food,82.8,
2008M07,France,"Index, 2015=100",Import price index,Bread and cereals,92.1,
2008M07,France,"Index, 2015=100",Import price index,Bread,112.4,
2008M07,France,"Index, 2015=100",Import price index,Meat,89,
2008M07,France,"Index, 2015=100",Import price index,Beef and veal,82.6,
2008M07,France,"Index, 2015=100",Import price index,Pork,101.5,
2008M07,France,"Index, 2015=100",Import price index,Lamb and goat,74.2,
2008M07,France,"Index, 2015=100",Import price index,Poultry,98.3,
2008M07,France,"Index, 2015=100",Import price index,Fish and seafood,74.9,
2008M07,France,"Index, 2015=100",Import price index,"Milk, cheese and eggs",97.3,
2008M07,France,"Index, 2015=100",Import price index,Fresh whole milk ,100.3,
2008M07,France,"Index, 2015=100",Import price index,Yoghurt,89.9,
2008M07,France,"Index, 2015=100",Import price index,Cheese and curd,101.5,
2008M07,France,"Index, 2015=100",Import price index,Eggs,78.3,
2008M07,France,"Index, 2015=100",Import price index,Oils and fats,96.2,
2008M07,France,"Index, 2015=100",Import price index,Butter,94.5,
2008M07,France,"Index, 2015=100",Import price index,Olive oil,76.9,
2008M07,France,"Index, 2015=100",Import price index,Other edible oils,88.8,
2008M07,France,"Index, 2015=100",Import price index,Fruit,70.4,
2008M07,France,"Index, 2015=100",Import price index,Vegetables,81.8,
2008M07,France,"Index, 2015=100",Import price index,Potatoes,77.7,
2008M07,France,"Index, 2015=100",Import price index,Sugar,118.6,
2008M07,France,"Index, 2015=100",Import price index,"Coffee, tea and cocoa",75.7,
2008M07,France,"Index, 2015=100",Import price index,Fruit and vegetables juices ,84.8,
2008M07,France,"Index, 2015=100",Import price index,Wine from grapes,83.8,
2008M07,France,"Index, 2015=100",Import price index,Beer,89.6,
2008M07,France,Percentage change m/m-12,Producer price index,Food,9.1,
2008M07,France,Percentage change m/m-12,Producer price index,Bread and cereals,20.8,
2008M07,France,Percentage change m/m-12,Producer price index,Bread,9.1,
2008M07,France,Percentage change m/m-12,Producer price index,Meat,6.2,
2008M07,France,Percentage change m/m-12,Producer price index,Beef and veal,:,
2008M07,France,Percentage change m/m-12,Producer price index,Pork,:,
2008M07,France,Percentage change m/m-12,Producer price index,Lamb and goat,:,
2008M07,France,Percentage change m/m-12,Producer price index,Poultry,10.5,
2008M07,France,Percentage change m/m-12,Producer price index,Fish and seafood,1.1,
2008M07,France,Percentage change m/m-12,Producer price index,"Milk, cheese and eggs",:,
2008M07,France,Percentage change m/m-12,Producer price index,Fresh whole milk ,:,
2008M07,France,Percentage change m/m-12,Producer price index,Yoghurt,:,
2008M07,France,Percentage change m/m-12,Producer price index,Cheese and curd,:,
2008M07,France,Percentage change m/m-12,Producer price index,Eggs,:,
2008M07,France,Percentage change m/m-12,Producer price index,Oils and fats,40.8,
2008M07,France,Percentage change m/m-12,Producer price index,Butter,:,
2008M07,France,Percentage change m/m-12,Producer price index,Olive oil,:,
2008M07,France,Percentage change m/m-12,Producer price index,Other edible oils,46.1,
2008M07,France,Percentage change m/m-12,Producer price index,Fruit,:,
2008M07,France,Percentage change m/m-12,Producer price index,Vegetables,:,
2008M07,France,Percentage change m/m-12,Producer price index,Potatoes,:,
2008M07,France,Percentage change m/m-12,Producer price index,Sugar,0.3,
2008M07,France,Percentage change m/m-12,Producer price index,"Coffee, tea and cocoa",3.6,
2008M07,France,Percentage change m/m-12,Producer price index,Fruit and vegetables juices ,-5.7,
2008M07,France,Percentage change m/m-12,Producer price index,Wine from grapes,11.5,
